,Fecha,Tipo de Cambio
1969,06/11/2016,N/E
1970,05/11/2016,N/E
1971,04/11/2016,19.0792
1972,03/11/2016,19.2014
1973,02/11/2016,N/E
1974,01/11/2016,19.1306
1975,31/10/2016,18.8887
1976,30/10/2016,N/E
1977,29/10/2016,N/E
1978,28/10/2016,18.7304
1979,27/10/2016,18.8443
1980,26/10/2016,18.6485
1981,25/10/2016,18.5147
1982,24/10/2016,18.5658
1983,23/10/2016,N/E
1984,22/10/2016,N/E
1985,21/10/2016,18.6481
1986,20/10/2016,18.5945
1987,19/10/2016,18.5894
1988,18/10/2016,18.6726
1989,17/10/2016,18.8723
1990,16/10/2016,N/E
1991,15/10/2016,N/E
1992,14/10/2016,19.0046
1993,13/10/2016,19.0399
1994,12/10/2016,18.9622
1995,11/10/2016,18.9531
1996,10/10/2016,18.8786
1997,09/10/2016,N/E
1998,08/10/2016,N/E
1999,07/10/2016,19.2994
2000,06/10/2016,19.2433
2001,05/10/2016,19.2554
2002,04/10/2016,19.2138
2003,03/10/2016,19.3211
2004,02/10/2016,N/E
2005,01/10/2016,N/E
2006,30/09/2016,19.3776
2007,29/09/2016,19.4086
2008,28/09/2016,19.5002
2009,27/09/2016,19.5044
2010,26/09/2016,19.8322
2011,25/09/2016,N/E
2012,24/09/2016,N/E
2013,23/09/2016,19.7211
2014,22/09/2016,19.5965
2015,21/09/2016,19.8394
2016,20/09/2016,19.7770
2017,19/09/2016,19.6097
2018,18/09/2016,N/E
2019,17/09/2016,N/E
2020,16/09/2016,N/E
2021,15/09/2016,19.2514
2022,14/09/2016,19.2275
2023,13/09/2016,19.1520
2024,12/09/2016,19.0646
2025,11/09/2016,N/E
2026,10/09/2016,N/E
2027,09/09/2016,18.8451
2028,08/09/2016,18.5427
2029,07/09/2016,18.3689
2030,06/09/2016,18.3524
2031,05/09/2016,18.5581
2032,04/09/2016,N/E
2033,03/09/2016,N/E
2034,02/09/2016,18.6589
2035,01/09/2016,18.8523
2036,31/08/2016,18.8611
2037,30/08/2016,18.7953
2038,29/08/2016,18.5773
2039,28/08/2016,N/E
2040,27/08/2016,N/E
2041,26/08/2016,18.2830
2042,25/08/2016,18.4460
2043,24/08/2016,18.4971
2044,23/08/2016,18.3202
2045,22/08/2016,18.3023
2046,21/08/2016,N/E
2047,20/08/2016,N/E
2048,19/08/2016,18.2674
2049,18/08/2016,18.0832
2050,17/08/2016,18.2598
2051,16/08/2016,17.9869
2052,15/08/2016,18.0363
2053,14/08/2016,N/E
2054,13/08/2016,N/E
2055,12/08/2016,18.2455
2056,11/08/2016,18.2678
2057,10/08/2016,18.3479
2058,09/08/2016,18.3842
2059,08/08/2016,18.5716
2060,07/08/2016,N/E
2061,06/08/2016,N/E
2062,05/08/2016,18.8691
2063,04/08/2016,18.8612
2064,03/08/2016,18.9117
2065,02/08/2016,18.8966
2066,01/08/2016,18.8504
2067,31/07/2016,N/E
2068,30/07/2016,N/E
2069,29/07/2016,18.7837
2070,28/07/2016,18.8979
2071,27/07/2016,18.8602
2072,26/07/2016,18.8114
2073,25/07/2016,18.7569
2074,24/07/2016,N/E
2075,23/07/2016,N/E
2076,22/07/2016,18.6089
2077,21/07/2016,18.6022
2078,20/07/2016,18.5729
2079,19/07/2016,18.5719
2080,18/07/2016,18.4879
2081,17/07/2016,N/E
2082,16/07/2016,N/E
2083,15/07/2016,18.4920
2084,14/07/2016,18.3061
2085,13/07/2016,18.3937
2086,12/07/2016,18.3006
2087,11/07/2016,18.4597
2088,10/07/2016,N/E
2089,09/07/2016,N/E
2090,08/07/2016,18.5991
2091,07/07/2016,18.8607
2092,06/07/2016,18.8161
2093,05/07/2016,18.7536
2094,04/07/2016,18.3858
2095,03/07/2016,N/E
2096,02/07/2016,N/E
2097,01/07/2016,18.3090
2098,30/06/2016,18.4646
2099,29/06/2016,18.5550
2100,28/06/2016,18.9113
2101,27/06/2016,19.1283
2102,26/06/2016,N/E
2103,25/06/2016,N/E
2104,24/06/2016,18.8716
2105,23/06/2016,18.3207
2106,22/06/2016,18.5325
2107,21/06/2016,18.6444
2108,20/06/2016,18.6559
2109,19/06/2016,N/E
2110,18/06/2016,N/E
2111,17/06/2016,18.8527
2112,16/06/2016,18.9968
2113,15/06/2016,18.8672
2114,14/06/2016,18.9814
2115,13/06/2016,18.7915
2116,12/06/2016,N/E
2117,11/06/2016,N/E
2118,10/06/2016,18.5046
2119,09/06/2016,18.2742
2120,08/06/2016,18.1491
2121,07/06/2016,18.5067
2122,06/06/2016,18.5889
2123,05/06/2016,N/E
2124,04/06/2016,N/E
2125,03/06/2016,18.6283
2126,02/06/2016,18.6097
2127,01/06/2016,18.5299
2128,31/05/2016,18.4118
2129,30/05/2016,18.4777
2130,29/05/2016,N/E
2131,28/05/2016,N/E
2132,27/05/2016,18.4527
2133,26/05/2016,18.4572
2134,25/05/2016,18.4520
2135,24/05/2016,18.4694
2136,23/05/2016,18.4444
2137,22/05/2016,N/E
2138,21/05/2016,N/E
2139,20/05/2016,18.3826
2140,19/05/2016,18.5465
2141,18/05/2016,18.3761
2142,17/05/2016,18.3217
2143,16/05/2016,18.1795
2144,15/05/2016,N/E
2145,14/05/2016,N/E
2146,13/05/2016,18.1562
2147,12/05/2016,17.9915
2148,11/05/2016,17.9549
2149,10/05/2016,18.0205
2150,09/05/2016,18.1033
2151,08/05/2016,N/E
2152,07/05/2016,N/E
2153,06/05/2016,17.9204
2154,05/05/2016,17.7866
2155,04/05/2016,17.7358
2156,03/05/2016,17.5234
2157,02/05/2016,17.2279
2158,01/05/2016,N/E
2159,30/04/2016,N/E
2160,29/04/2016,17.1767
2161,28/04/2016,17.2125
2162,27/04/2016,17.3993
2163,26/04/2016,17.4298
2164,25/04/2016,17.5866
2165,24/04/2016,N/E
2166,23/04/2016,N/E
2167,22/04/2016,17.4359
2168,21/04/2016,17.4202
2169,20/04/2016,17.3078
2170,19/04/2016,17.2825
2171,18/04/2016,17.4598
2172,17/04/2016,N/E
2173,16/04/2016,N/E
2174,15/04/2016,17.5669
2175,14/04/2016,17.3880
2176,13/04/2016,17.4900
2177,12/04/2016,17.5719
2178,11/04/2016,17.6452
2179,10/04/2016,N/E
2180,09/04/2016,N/E
2181,08/04/2016,17.7391
2182,07/04/2016,17.8930
2183,06/04/2016,17.7286
2184,05/04/2016,17.7252
2185,04/04/2016,17.4484
2186,03/04/2016,N/E
2187,02/04/2016,N/E
2188,01/04/2016,17.3338
2189,31/03/2016,17.2370
2190,30/03/2016,17.2509
2191,29/03/2016,17.4015
2192,28/03/2016,17.4610
2193,27/03/2016,N/E
2194,26/03/2016,N/E
2195,25/03/2016,N/E
2196,24/03/2016,N/E
2197,23/03/2016,17.5273
2198,22/03/2016,17.3361
2199,21/03/2016,N/E
2200,20/03/2016,N/E
2201,19/03/2016,N/E
2202,18/03/2016,17.2995
2203,17/03/2016,17.4034
2204,16/03/2016,17.9308
2205,15/03/2016,17.9260
2206,14/03/2016,17.7691
2207,13/03/2016,N/E
2208,12/03/2016,N/E
2209,11/03/2016,17.7002
2210,10/03/2016,17.8601
2211,09/03/2016,17.7523
2212,08/03/2016,17.9044
2213,07/03/2016,17.7526
2214,06/03/2016,N/E
2215,05/03/2016,N/E
2216,04/03/2016,17.7723
2217,03/03/2016,17.8971
2218,02/03/2016,17.8561
2219,01/03/2016,17.9432
2220,29/02/2016,18.1020
2221,28/02/2016,N/E
2222,27/02/2016,N/E
2223,26/02/2016,18.1706
2224,25/02/2016,18.1680
2225,24/02/2016,18.2893
2226,23/02/2016,18.1948
2227,22/02/2016,18.0568
2228,21/02/2016,N/E
2229,20/02/2016,N/E
2230,19/02/2016,18.2762
2231,18/02/2016,18.1439
2232,17/02/2016,18.3895
2233,16/02/2016,18.8148
2234,15/02/2016,18.8471
2235,14/02/2016,N/E
2236,13/02/2016,N/E
2237,12/02/2016,19.0392
2238,11/02/2016,19.1754
2239,10/02/2016,18.8089
2240,09/02/2016,18.7818
2241,08/02/2016,18.6959
2242,07/02/2016,N/E
2243,06/02/2016,N/E
2244,05/02/2016,18.3748
2245,04/02/2016,18.1891
2246,03/02/2016,18.4537
2247,02/02/2016,18.4902
2248,01/02/2016,N/E
2249,31/01/2016,N/E
2250,30/01/2016,N/E
2251,29/01/2016,18.1935
2252,28/01/2016,18.2906
2253,27/01/2016,18.4530
2254,26/01/2016,18.4715
2255,25/01/2016,18.5352
2256,24/01/2016,N/E
2257,23/01/2016,N/E
2258,22/01/2016,18.4280
2259,21/01/2016,18.5084
2260,20/01/2016,18.6080
2261,19/01/2016,18.1947
2262,18/01/2016,18.2327
2263,17/01/2016,N/E
2264,16/01/2016,N/E
2265,15/01/2016,18.2108
2266,14/01/2016,17.9121
2267,13/01/2016,17.8500
2268,12/01/2016,17.9119
2269,11/01/2016,17.9304
2270,10/01/2016,N/E
2271,09/01/2016,N/E
2272,08/01/2016,17.9283
2273,07/01/2016,17.6568
2274,06/01/2016,17.4411
2275,05/01/2016,17.3456
2276,04/01/2016,17.3529
2277,03/01/2016,N/E
2278,02/01/2016,N/E
2279,01/01/2016,N/E
2280,31/12/2015,17.2487
2281,30/12/2015,17.3398
2282,29/12/2015,17.2065
2283,28/12/2015,17.2710
2284,27/12/2015,N/E
2285,26/12/2015,N/E
2286,25/12/2015,N/E
2287,24/12/2015,17.2760
2288,23/12/2015,17.1953
2289,22/12/2015,17.1847
2290,21/12/2015,17.1034
2291,20/12/2015,N/E
2292,19/12/2015,N/E
2293,18/12/2015,17.0139
2294,17/12/2015,17.1000
2295,16/12/2015,17.1360
2296,15/12/2015,17.1529
2297,14/12/2015,17.3776
2298,13/12/2015,N/E
2299,12/12/2015,N/E
2300,11/12/2015,17.3592
2301,10/12/2015,17.0750
2302,09/12/2015,17.0160
2303,08/12/2015,17.0164
2304,07/12/2015,16.9044
2305,06/12/2015,N/E
2306,05/12/2015,N/E
2307,04/12/2015,16.6757
2308,03/12/2015,16.7095
2309,02/12/2015,16.5933
2310,01/12/2015,16.5104
2311,30/11/2015,16.5856
2312,29/11/2015,N/E
2313,28/11/2015,N/E
2314,27/11/2015,16.5784
2315,26/11/2015,16.5492
2316,25/11/2015,16.5548
2317,24/11/2015,16.4705
2318,23/11/2015,16.5306
2319,22/11/2015,N/E
2320,21/11/2015,N/E
2321,20/11/2015,16.5120
2322,19/11/2015,16.5748
2323,18/11/2015,16.7636
2324,17/11/2015,16.7570
2325,16/11/2015,N/E
2326,15/11/2015,N/E
2327,14/11/2015,N/E
2328,13/11/2015,16.7395
2329,12/11/2015,16.7406
2330,11/11/2015,16.7173
2331,10/11/2015,16.7658
2332,09/11/2015,16.8700
2333,08/11/2015,N/E
2334,07/11/2015,N/E
2335,06/11/2015,16.8382
2336,05/11/2015,16.5959
2337,04/11/2015,16.5147
2338,03/11/2015,16.4196
2339,02/11/2015,N/E
2340,01/11/2015,N/E
2341,31/10/2015,N/E
2342,30/10/2015,16.5244
2343,29/10/2015,16.6219
2344,28/10/2015,16.4503
2345,27/10/2015,16.5545
2346,26/10/2015,16.4998
2347,25/10/2015,N/E
2348,24/10/2015,N/E
2349,23/10/2015,16.5138
2350,22/10/2015,16.5284
2351,21/10/2015,16.6600
2352,20/10/2015,16.5618
2353,19/10/2015,16.4899
2354,18/10/2015,N/E
2355,17/10/2015,N/E
2356,16/10/2015,16.3959
2357,15/10/2015,16.4250
2358,14/10/2015,16.5804
2359,13/10/2015,16.5848
2360,12/10/2015,16.4219
2361,11/10/2015,N/E
2362,10/10/2015,N/E
2363,09/10/2015,16.4180
2364,08/10/2015,16.5464
2365,07/10/2015,16.5762
2366,06/10/2015,16.6878
2367,05/10/2015,16.6941
2368,04/10/2015,N/E
2369,03/10/2015,N/E
2370,02/10/2015,16.8162
2371,01/10/2015,16.8566
2372,30/09/2015,16.9053
2373,29/09/2015,17.0771
2374,28/09/2015,17.0073
2375,27/09/2015,N/E
2376,26/09/2015,N/E
2377,25/09/2015,16.9595
2378,24/09/2015,17.1149
2379,23/09/2015,17.0453
2380,22/09/2015,16.8713
2381,21/09/2015,16.6865
2382,20/09/2015,N/E
2383,19/09/2015,N/E
2384,18/09/2015,16.5390
2385,17/09/2015,16.5680
2386,16/09/2015,N/E
2387,15/09/2015,16.7716
2388,14/09/2015,16.8168
2389,13/09/2015,N/E
2390,12/09/2015,N/E
2391,11/09/2015,16.8261
2392,10/09/2015,16.8103
2393,09/09/2015,16.7773
2394,08/09/2015,16.7979
2395,07/09/2015,16.9880
2396,06/09/2015,N/E
2397,05/09/2015,N/E
2398,04/09/2015,16.8454
2399,03/09/2015,16.7918
2400,02/09/2015,16.9444
2401,01/09/2015,16.8692
2402,31/08/2015,16.7829
2403,30/08/2015,N/E
2404,29/08/2015,N/E
2405,28/08/2015,16.7684
2406,27/08/2015,16.8863
2407,26/08/2015,17.1065
2408,25/08/2015,16.9859
2409,24/08/2015,17.0975
2410,23/08/2015,N/E
2411,22/08/2015,N/E
2412,21/08/2015,16.9171
2413,20/08/2015,16.7182
2414,19/08/2015,16.4908
2415,18/08/2015,16.4317
2416,17/08/2015,16.3993
2417,16/08/2015,N/E
2418,15/08/2015,N/E
2419,14/08/2015,16.3658
2420,13/08/2015,16.3541
2421,12/08/2015,16.2976
2422,11/08/2015,16.3241
2423,10/08/2015,16.1652
2424,09/08/2015,N/E
2425,08/08/2015,N/E
2426,07/08/2015,16.1645
2427,06/08/2015,16.3533
2428,05/08/2015,16.3762
2429,04/08/2015,16.1736
2430,03/08/2015,16.1129
2431,02/08/2015,N/E
2432,01/08/2015,N/E
2433,31/07/2015,16.0772
2434,30/07/2015,16.4512
2435,29/07/2015,16.2140
2436,28/07/2015,16.2638
2437,27/07/2015,16.2681
2438,26/07/2015,N/E
2439,25/07/2015,N/E
2440,24/07/2015,16.2364
2441,23/07/2015,16.0988
2442,22/07/2015,16.0950
2443,21/07/2015,15.9728
2444,20/07/2015,15.9856
2445,19/07/2015,N/E
2446,18/07/2015,N/E
2447,17/07/2015,15.9121
2448,16/07/2015,15.8014
2449,15/07/2015,15.7470
2450,14/07/2015,15.6728
2451,13/07/2015,15.7404
2452,12/07/2015,N/E
2453,11/07/2015,N/E
2454,10/07/2015,15.7329
2455,09/07/2015,15.7856
2456,08/07/2015,15.8174
2457,07/07/2015,15.8281
2458,06/07/2015,15.7530
2459,05/07/2015,N/E
2460,04/07/2015,N/E
2461,03/07/2015,15.6918
2462,02/07/2015,15.6821
2463,01/07/2015,15.7829
2464,30/06/2015,15.6854
2465,29/06/2015,15.6599
2466,28/06/2015,N/E
2467,27/06/2015,N/E
2468,26/06/2015,15.5676
2469,25/06/2015,15.4816
2470,24/06/2015,15.4555
2471,23/06/2015,15.4088
2472,22/06/2015,15.3072
2473,21/06/2015,N/E
2474,20/06/2015,N/E
2475,19/06/2015,15.3274
2476,18/06/2015,15.2828
2477,17/06/2015,15.4199
2478,16/06/2015,15.4192
2479,15/06/2015,15.4327
2480,14/06/2015,N/E
2481,13/06/2015,N/E
2482,12/06/2015,15.4129
2483,11/06/2015,15.4409
2484,10/06/2015,15.4779
2485,09/06/2015,15.5645
2486,08/06/2015,15.6715
2487,07/06/2015,N/E
2488,06/06/2015,N/E
2489,05/06/2015,15.6958
2490,04/06/2015,15.5347
2491,03/06/2015,15.4833
2492,02/06/2015,15.4128
2493,01/06/2015,15.4845
2494,31/05/2015,N/E
2495,30/05/2015,N/E
2496,29/05/2015,15.3815
2497,28/05/2015,15.3737
2498,27/05/2015,15.3581
2499,26/05/2015,15.3235
2500,25/05/2015,15.2635
2501,24/05/2015,N/E
2502,23/05/2015,N/E
2503,22/05/2015,15.2918
2504,21/05/2015,15.2326
2505,20/05/2015,15.2120
2506,19/05/2015,15.2008
2507,18/05/2015,15.1200
2508,17/05/2015,N/E
2509,16/05/2015,N/E
2510,15/05/2015,15.0225
2511,14/05/2015,15.1235
2512,13/05/2015,15.2213
2513,12/05/2015,15.3211
2514,11/05/2015,15.2624
2515,10/05/2015,N/E
2516,09/05/2015,N/E
2517,08/05/2015,15.1424
2518,07/05/2015,15.3397
2519,06/05/2015,15.2825
2520,05/05/2015,15.3225
2521,04/05/2015,15.4940
2522,03/05/2015,N/E
2523,02/05/2015,N/E
2524,01/05/2015,N/E
2525,30/04/2015,15.3714
2526,29/04/2015,15.2043
2527,28/04/2015,15.2225
2528,27/04/2015,15.3213
2529,26/04/2015,N/E
2530,25/04/2015,N/E
2531,24/04/2015,15.3834
2532,23/04/2015,15.3539
2533,22/04/2015,15.4518
2534,21/04/2015,15.3837
2535,20/04/2015,15.3973
2536,19/04/2015,N/E
2537,18/04/2015,N/E
2538,17/04/2015,15.3128
2539,16/04/2015,15.2455
2540,15/04/2015,15.3891
2541,14/04/2015,15.2339
2542,13/04/2015,15.2947
2543,12/04/2015,N/E
2544,11/04/2015,N/E
2545,10/04/2015,15.1706
2546,09/04/2015,15.0554
2547,08/04/2015,14.9072
2548,07/04/2015,14.9039
2549,06/04/2015,14.8003
2550,05/04/2015,N/E
2551,04/04/2015,N/E
2552,03/04/2015,N/E
2553,02/04/2015,N/E
2554,01/04/2015,15.1206
2555,31/03/2015,15.2647
2556,30/03/2015,15.2427
2557,29/03/2015,N/E
2558,28/03/2015,N/E
2559,27/03/2015,15.1542
2560,26/03/2015,15.1056
2561,25/03/2015,14.9524
2562,24/03/2015,14.9347
2563,23/03/2015,14.9644
2564,22/03/2015,N/E
2565,21/03/2015,N/E
2566,20/03/2015,15.0317
2567,19/03/2015,15.2960
2568,18/03/2015,15.4192
2569,17/03/2015,15.4271
2570,16/03/2015,N/E
2571,15/03/2015,N/E
2572,14/03/2015,N/E
2573,13/03/2015,15.4892
2574,12/03/2015,15.4003
2575,11/03/2015,15.4455
2576,10/03/2015,15.5837
2577,09/03/2015,15.4544
2578,08/03/2015,N/E
2579,07/03/2015,N/E
2580,06/03/2015,15.4445
2581,05/03/2015,15.1686
2582,04/03/2015,15.0756
2583,03/03/2015,14.9544
2584,02/03/2015,14.9862
2585,01/03/2015,N/E
2586,28/02/2015,N/E
2587,27/02/2015,14.9553
2588,26/02/2015,14.9624
2589,25/02/2015,14.9228
2590,24/02/2015,14.9712
2591,23/02/2015,15.0832
2592,22/02/2015,N/E
2593,21/02/2015,N/E
2594,20/02/2015,15.0757
2595,19/02/2015,14.9583
2596,18/02/2015,14.9473
2597,17/02/2015,14.8971
2598,16/02/2015,14.8979
2599,15/02/2015,N/E
2600,14/02/2015,N/E
2601,13/02/2015,14.8605
2602,12/02/2015,14.9167
2603,11/02/2015,15.1099
2604,10/02/2015,14.9309
2605,09/02/2015,14.8014
2606,08/02/2015,N/E
2607,07/02/2015,N/E
2608,06/02/2015,14.9024
2609,05/02/2015,14.7548
2610,04/02/2015,14.8011
2611,03/02/2015,14.7566
2612,02/02/2015,N/E
2613,01/02/2015,N/E
2614,31/01/2015,N/E
2615,30/01/2015,14.9885
2616,29/01/2015,14.8414
2617,28/01/2015,14.6878
2618,27/01/2015,14.5872
2619,26/01/2015,14.5887
2620,25/01/2015,N/E
2621,24/01/2015,N/E
2622,23/01/2015,14.6499
2623,22/01/2015,14.6120
2624,21/01/2015,14.6983
2625,20/01/2015,14.6484
2626,19/01/2015,14.6524
2627,18/01/2015,N/E
2628,17/01/2015,N/E
2629,16/01/2015,14.6223
2630,15/01/2015,14.5821
2631,14/01/2015,14.5644
2632,13/01/2015,14.5559
2633,12/01/2015,14.6398
2634,11/01/2015,N/E
2635,10/01/2015,N/E
2636,09/01/2015,14.5804
2637,08/01/2015,14.6274
2638,07/01/2015,14.7936
2639,06/01/2015,14.8479
2640,05/01/2015,14.9469
2641,04/01/2015,N/E
2642,03/01/2015,N/E
2643,02/01/2015,14.8290
2644,01/01/2015,N/E
2645,31/12/2014,14.7414
2646,30/12/2014,14.7348
2647,29/12/2014,14.7180
2648,28/12/2014,N/E
2649,27/12/2014,N/E
2650,26/12/2014,14.6955
2651,25/12/2014,N/E
2652,24/12/2014,14.7429
2653,23/12/2014,14.7008
2654,22/12/2014,14.6359
2655,21/12/2014,N/E
2656,20/12/2014,N/E
2657,19/12/2014,14.6378
2658,18/12/2014,14.5562
2659,17/12/2014,14.6028
2660,16/12/2014,14.7499
2661,15/12/2014,14.7853
2662,14/12/2014,N/E
2663,13/12/2014,N/E
2664,12/12/2014,N/E
2665,11/12/2014,14.6648
2666,10/12/2014,14.5181
2667,09/12/2014,14.3674
2668,08/12/2014,14.4042
2669,07/12/2014,N/E
2670,06/12/2014,N/E
2671,05/12/2014,14.3045
2672,04/12/2014,14.1165
2673,03/12/2014,14.0918
2674,02/12/2014,14.0760
2675,01/12/2014,13.9262
2676,30/11/2014,N/E
2677,29/11/2014,N/E
2678,28/11/2014,13.8965
2679,27/11/2014,13.7667
2680,26/11/2014,13.7219
2681,25/11/2014,13.6420
2682,24/11/2014,13.6374
2683,23/11/2014,N/E
2684,22/11/2014,N/E
2685,21/11/2014,13.6152
2686,20/11/2014,13.6115
2687,19/11/2014,13.6146
2688,18/11/2014,13.5445
2689,17/11/2014,N/E
2690,16/11/2014,N/E
2691,15/11/2014,N/E
2692,14/11/2014,13.5348
2693,13/11/2014,13.5995
2694,12/11/2014,13.5613
2695,11/11/2014,13.5874
2696,10/11/2014,13.5528
2697,09/11/2014,N/E
2698,08/11/2014,N/E
2699,07/11/2014,13.5573
2700,06/11/2014,13.6173
2701,05/11/2014,13.6070
2702,04/11/2014,13.5925
2703,03/11/2014,13.5503
2704,02/11/2014,N/E
2705,01/11/2014,N/E
2706,31/10/2014,13.4773
2707,30/10/2014,13.4316
2708,29/10/2014,13.4239
2709,28/10/2014,13.4843
2710,27/10/2014,13.5701
2711,26/10/2014,N/E
2712,25/10/2014,N/E
2713,24/10/2014,13.5263
2714,23/10/2014,13.5288
2715,22/10/2014,13.5559
2716,21/10/2014,13.4989
2717,20/10/2014,13.5357
2718,19/10/2014,N/E
2719,18/10/2014,N/E
2720,17/10/2014,13.5231
2721,16/10/2014,13.5616
2722,15/10/2014,13.5423
2723,14/10/2014,13.4094
2724,13/10/2014,13.4203
2725,12/10/2014,N/E
2726,11/10/2014,N/E
2727,10/10/2014,13.4331
2728,09/10/2014,13.3789
2729,08/10/2014,13.4786
2730,07/10/2014,13.4332
2731,06/10/2014,13.4089
2732,05/10/2014,N/E
2733,04/10/2014,N/E
2734,03/10/2014,13.4835
2735,02/10/2014,13.4026
2736,01/10/2014,13.4455
2737,30/09/2014,13.4330
2738,29/09/2014,13.4891
2739,28/09/2014,N/E
2740,27/09/2014,N/E
2741,26/09/2014,13.4541
2742,25/09/2014,13.3848
2743,24/09/2014,13.3015
2744,23/09/2014,13.2768
2745,22/09/2014,13.2566
2746,21/09/2014,N/E
2747,20/09/2014,N/E
2748,19/09/2014,13.2369
2749,18/09/2014,13.2402
2750,17/09/2014,13.1762
2751,16/09/2014,N/E
2752,15/09/2014,13.2223
2753,14/09/2014,N/E
2754,13/09/2014,N/E
2755,12/09/2014,13.2644
2756,11/09/2014,13.2144
2757,10/09/2014,13.2144
2758,09/09/2014,13.2162
2759,08/09/2014,13.0813
2760,07/09/2014,N/E
2761,06/09/2014,N/E
2762,05/09/2014,13.0788
2763,04/09/2014,13.0959
2764,03/09/2014,13.0892
2765,02/09/2014,13.1299
2766,01/09/2014,13.0833
2767,31/08/2014,N/E
2768,30/08/2014,N/E
2769,29/08/2014,13.0763
2770,28/08/2014,13.1109
2771,27/08/2014,13.0811
2772,26/08/2014,13.1059
2773,25/08/2014,13.1383
2774,24/08/2014,N/E
2775,23/08/2014,N/E
2776,22/08/2014,13.1328
2777,21/08/2014,13.0963
2778,20/08/2014,13.0814
2779,19/08/2014,13.0532
2780,18/08/2014,13.0505
2781,17/08/2014,N/E
2782,16/08/2014,N/E
2783,15/08/2014,13.0748
2784,14/08/2014,13.0717
2785,13/08/2014,13.1113
2786,12/08/2014,13.1590
2787,11/08/2014,13.1998
2788,10/08/2014,N/E
2789,09/08/2014,N/E
2790,08/08/2014,13.2360
2791,07/08/2014,13.2551
2792,06/08/2014,13.2580
2793,05/08/2014,13.2716
2794,04/08/2014,13.1962
2795,03/08/2014,N/E
2796,02/08/2014,N/E
2797,01/08/2014,13.1932
2798,31/07/2014,13.2269
2799,30/07/2014,13.1357
2800,29/07/2014,13.0578
2801,28/07/2014,12.9878
2802,27/07/2014,N/E
2803,26/07/2014,N/E
2804,25/07/2014,12.9445
2805,24/07/2014,12.9572
2806,23/07/2014,12.9286
2807,22/07/2014,12.9393
2808,21/07/2014,12.9751
2809,20/07/2014,N/E
2810,19/07/2014,N/E
2811,18/07/2014,12.9588
2812,17/07/2014,12.9454
2813,16/07/2014,12.9390
2814,15/07/2014,12.9611
2815,14/07/2014,12.9755
2816,13/07/2014,N/E
2817,12/07/2014,N/E
2818,11/07/2014,12.9850
2819,10/07/2014,13.0015
2820,09/07/2014,12.9780
2821,08/07/2014,13.0006
2822,07/07/2014,12.9949
2823,06/07/2014,N/E
2824,05/07/2014,N/E
2825,04/07/2014,12.9768
2826,03/07/2014,12.9829
2827,02/07/2014,12.9673
2828,01/07/2014,12.9605
2829,30/06/2014,12.9712
2830,29/06/2014,N/E
2831,28/06/2014,N/E
2832,27/06/2014,13.0002
2833,26/06/2014,13.0323
2834,25/06/2014,13.0174
2835,24/06/2014,13.0218
2836,23/06/2014,13.0056
2837,22/06/2014,N/E
2838,21/06/2014,N/E
2839,20/06/2014,13.0124
2840,19/06/2014,12.9885
2841,18/06/2014,13.0672
2842,17/06/2014,13.1007
2843,16/06/2014,13.0323
2844,15/06/2014,N/E
2845,14/06/2014,N/E
2846,13/06/2014,13.0164
2847,12/06/2014,12.9815
2848,11/06/2014,13.0306
2849,10/06/2014,13.0486
2850,09/06/2014,12.9912
2851,08/06/2014,N/E
2852,07/06/2014,N/E
2853,06/06/2014,12.8981
2854,05/06/2014,12.8868
2855,04/06/2014,12.9527
2856,03/06/2014,12.9447
2857,02/06/2014,12.9108
2858,01/06/2014,N/E
2859,31/05/2014,N/E
2860,30/05/2014,12.8609
2861,29/05/2014,12.8462
2862,28/05/2014,12.8660
2863,27/05/2014,12.8772
2864,26/05/2014,12.8616
2865,25/05/2014,N/E
2866,24/05/2014,N/E
2867,23/05/2014,12.8656
2868,22/05/2014,12.8801
2869,21/05/2014,12.9132
2870,20/05/2014,12.9425
2871,19/05/2014,12.8944
2872,18/05/2014,N/E
2873,17/05/2014,N/E
2874,16/05/2014,12.9193
2875,15/05/2014,12.9755
2876,14/05/2014,12.8993
2877,13/05/2014,12.9234
2878,12/05/2014,12.9534
2879,11/05/2014,N/E
2880,10/05/2014,N/E
2881,09/05/2014,12.9843
2882,08/05/2014,12.9477
2883,07/05/2014,12.9876
2884,06/05/2014,13.0129
2885,05/05/2014,13.0102
2886,04/05/2014,N/E
2887,03/05/2014,N/E
2888,02/05/2014,12.9981
2889,01/05/2014,N/E
2890,30/04/2014,13.0901
2891,29/04/2014,13.1039
2892,28/04/2014,13.1356
2893,27/04/2014,N/E
2894,26/04/2014,N/E
2895,25/04/2014,13.1371
2896,24/04/2014,13.1010
2897,23/04/2014,13.0908
2898,22/04/2014,13.0448
2899,21/04/2014,13.0413
2900,20/04/2014,N/E
2901,19/04/2014,N/E
2902,18/04/2014,N/E
2903,17/04/2014,N/E
2904,16/04/2014,13.0603
2905,15/04/2014,13.0986
2906,14/04/2014,13.0493
2907,13/04/2014,N/E
2908,12/04/2014,N/E
2909,11/04/2014,13.0788
2910,10/04/2014,13.0453
2911,09/04/2014,13.0604
2912,08/04/2014,12.9642
2913,07/04/2014,13.0179
2914,06/04/2014,N/E
2915,05/04/2014,N/E
2916,04/04/2014,13.0345
2917,03/04/2014,13.1324
2918,02/04/2014,13.0991
2919,01/04/2014,13.0313
2920,31/03/2014,13.0549
